host,problem,function,dimension,instance,seed,action,baseline_best,first_f,best_h1,best_h10,best_h50,best_h100
pso,bbob_f003_i72_d05,3,5,72,1,pass,104.47660802679965,122.40075174946668,104.47660802679965,104.47660802679965,101.31505017319222,97.66592577907772
pso,bbob_f003_i72_d05,3,5,72,1,contract,104.47660802679965,122.04170585057219,104.47660802679965,104.47660802679965,101.31505017319222,97.66592577907772
pso,bbob_f003_i72_d05,3,5,72,1,reflect,104.47660802679965,340.51225395442833,104.47660802679965,104.47660802679965,101.31505017319222,97.66592577907772
cma,bbob_f003_i72_d05,3,5,72,1,pass,105.38793177078819,102.90389642518113,102.90389642518113,95.15134953079874,69.77669892074826,61.20980732102901
cma,bbob_f003_i72_d05,3,5,72,1,contract,105.38793177078819,98.59444922215022,98.59444922215022,95.15134953079874,62.07703182081722,62.07703182081722
cma,bbob_f003_i72_d05,3,5,72,1,reflect,105.38793177078819,137.88342437483905,105.38793177078819,84.44553775547516,80.19854717044424,69.45667324041034
de,bbob_f004_i71_d05,4,5,71,0,pass,67.76057700878395,461.21651119374513,67.76057700878395,67.76057700878395,67.76057700878395,13.18479728890572
de,bbob_f004_i71_d05,4,5,71,0,contract,67.76057700878395,254.42878203876563,67.76057700878395,67.76057700878395,67.76057700878395,13.18479728890572
de,bbob_f004_i71_d05,4,5,71,0,reflect,67.76057700878395,16229.011444331765,67.76057700878395,67.76057700878395,67.76057700878395,13.18479728890572
pso,bbob_f004_i71_d05,4,5,71,0,pass,-23.403344570373193,2789.557551809191,-23.403344570373193,-23.403344570373193,-23.403344570373193,-23.403344570373193
pso,bbob_f004_i71_d05,4,5,71,0,contract,-23.403344570373193,940.158469128055,-23.403344570373193,-23.403344570373193,-23.403344570373193,-23.403344570373193
pso,bbob_f004_i71_d05,4,5,71,0,reflect,-23.403344570373193,2678.53661856025,-23.403344570373193,-23.403344570373193,-23.403344570373193,-23.403344570373193
cma,bbob_f004_i71_d05,4,5,71,0,pass,31.8143081743883,93.25840949270004,31.8143081743883,31.8143081743883,-1.7805732497529476,-1.7805732497529476
cma,bbob_f004_i71_d05,4,5,71,0,contract,31.8143081743883,74.0735026940532,31.8143081743883,31.8143081743883,-3.259454961186208,-5.494667928973243
cma,bbob_f004_i71_d05,4,5,71,0,reflect,31.8143081743883,449.5729445822235,31.8143081743883,31.8143081743883,31.8143081743883,7.7769434553289045
de,bbob_f004_i71_d05,4,5,71,1,pass,45.70445479372539,728.1423178185269,45.70445479372539,45.70445479372539,20.863512570586288,20.863512570586288
de,bbob_f004_i71_d05,4,5,71,1,contract,45.70445479372539,19.750880871215017,19.750880871215017,19.750880871215017,19.750880871215017,-0.510425990981723
de,bbob_f004_i71_d05,4,5,71,1,reflect,45.70445479372539,109.3233635214719,45.70445479372539,45.70445479372539,45.70445479372539,33.91436107514093
pso,bbob_f004_i71_d05,4,5,71,1,pass,15.690550587313155,67.28174307121962,15.690550587313155,15.690550587313155,-8.063043026126174,-8.063043026126174
pso,bbob_f004_i71_d05,4,5,71,1,contract,15.690550587313155,71.27170386729763,15.690550587313155,15.690550587313155,-8.063043026126174,-8.063043026126174
pso,bbob_f004_i71_d05,4,5,71,1,reflect,15.690550587313155,264.74127549873276,15.690550587313155,15.690550587313155,-8.063043026126174,-8.063043026126174
